txn_id,account_id,amount,merchant,txn_date,fraud_type,flagged_date,fraud_flag,risk_level
TXN010141,ACC0271,89013.03,ATM_Withdrawal,2025-02-04,,,normal,Low
TXN010142,ACC0074,54120.89,Uber,2025-04-30,,,normal,Low
TXN010143,ACC0073,791.79,Flipkart,2025-02-12,,,normal,Low
TXN010144,ACC0352,83123.88,Amazon,2025-06-29,Phishing,2025-03-13,fraud,High
TXN010145,ACC0213,25566.65,ATM_Withdrawal,2025-06-05,,,normal,Low
TXN010146,ACC0402,34862.32,Unknown_POS,2025-06-23,,,normal,Low
TXN010147,ACC0402,41380.61,Amazon,2025-06-25,,,normal,Low
TXN010148,ACC0195,71868.96,Uber,2025-07-24,,,normal,Low
TXN010149,ACC0213,30365.28,Amazon,2025-04-21,,,normal,Low
TXN010150,ACC0126,120025.05,Flipkart,2025-02-11,,,normal,High
TXN010151,ACC0132,8388.68,Flipkart,2025-03-05,,,normal,Low
TXN010152,ACC0279,28528.28,Zomato,2025-06-28,,,normal,Low
TXN010153,ACC0124,3021.74,Flipkart,2025-07-30,,,normal,Low
TXN010154,ACC0056,120155.66,Uber,2025-01-29,,,normal,High
TXN010155,ACC0343,60102.53,Uber,2025-01-06,,,normal,Low
TXN010156,ACC0257,48541.32,ATM_Withdrawal,2025-05-17,,,normal,Low
TXN010157,ACC0164,20057.79,Uber,2025-04-06,,,normal,Low
TXN010158,ACC0183,85448.5,Flipkart,2025-02-09,,,normal,Low
TXN010159,ACC0176,41508.19,Unknown_POS,2025-01-20,,,normal,Low
TXN010160,ACC0312,140463.58,BigBasket,2025-04-28,,,normal,High
TXN010161,ACC0233,143057.11,Zomato,2025-07-01,Account Takeover,2025-05-09,fraud,Critical
TXN010162,ACC0163,140622.03,Zomato,2025-01-19,,,normal,High
TXN010163,ACC0333,68468.67,Flipkart,2025-05-09,,,normal,Low
TXN010164,ACC0337,49260.37,Unknown_POS,2025-03-03,,,normal,Low
TXN010165,ACC0490,137084.41,Unknown_POS,2025-04-19,,,normal,High
TXN010166,ACC0499,98574.66,Zomato,2025-03-05,,,normal,Low
TXN010167,ACC0414,106821.63,BigBasket,2025-05-19,,,normal,High
TXN010168,ACC0364,80602.87,Uber,2025-07-10,,,normal,Low
TXN010169,ACC0035,98016.28,Swiggy,2025-04-29,,,normal,Low
TXN010170,ACC0168,58091.82,Amazon,2025-06-24,,,normal,Low
TXN010171,ACC0355,90020.87,Flipkart,2025-02-01,,,normal,Low
TXN010172,ACC0397,137423.29,Unknown_POS,2025-07-30,,,normal,High
TXN010173,ACC0067,129113.7,Uber,2025-03-09,Account Takeover,2025-07-01,fraud,Critical
TXN010174,ACC0325,63164.72,Swiggy,2025-05-01,,,normal,Low
TXN010175,ACC0304,59030.49,Uber,2025-02-20,,,normal,Low
TXN010176,ACC0071,78805.34,BigBasket,2025-04-21,Phishing,2025-01-30,fraud,High
TXN010177,ACC0429,72812.7,ATM_Withdrawal,2025-01-30,Phishing,2025-02-07,fraud,High
TXN010178,ACC0098,72233.9,Amazon,2025-04-22,,,normal,Low
TXN010179,ACC0047,131664.97,Swiggy,2025-07-28,,,normal,High
TXN010180,ACC0336,127387.02,Flipkart,2025-07-29,,,normal,High
TXN010181,ACC0311,8766.33,BigBasket,2025-07-14,,,normal,Low
TXN010182,ACC0439,111193.83,Swiggy,2025-07-04,,,normal,High
TXN010183,ACC0429,28221.51,ATM_Withdrawal,2025-01-03,Phishing,2025-02-07,fraud,Medium
TXN010184,ACC0082,137270.29,Flipkart,2025-01-26,,,normal,High
TXN010185,ACC0398,54831.31,Flipkart,2025-07-25,Phishing,2025-01-21,fraud,High
TXN010186,ACC0293,95105.04,BigBasket,2025-01-11,,,normal,Low
TXN010187,ACC0375,57434.49,Uber,2025-07-23,Identity Theft,2025-03-18,fraud,High
TXN010188,ACC0418,40635.76,Swiggy,2025-07-05,,,normal,Low
TXN010189,ACC0078,14122.88,BigBasket,2025-01-10,Account Takeover,2025-07-04,fraud,Medium
TXN010190,ACC0218,32599.08,Zomato,2025-04-15,,,normal,Low
TXN010191,ACC0309,147812.4,BigBasket,2025-02-24,,,normal,High
TXN010192,ACC0019,23391.05,Zomato,2025-05-14,,,normal,Low
TXN010193,ACC0375,57519.97,BigBasket,2025-02-03,Identity Theft,2025-03-18,fraud,High
TXN010194,ACC0124,80792.08,Uber,2025-06-22,,,normal,Low
TXN010195,ACC0008,8095.45,ATM_Withdrawal,2025-03-02,,,normal,Low
TXN010196,ACC0161,141662.74,Uber,2025-03-22,,,normal,High
TXN010197,ACC0034,41084.48,Swiggy,2025-06-22,,,normal,Low
TXN010198,ACC0032,132627.61,Uber,2025-02-06,,,normal,High
TXN010199,ACC0098,142212.52,Amazon,2025-07-12,,,normal,High
TXN010200,ACC0250,55392.43,Zomato,2025-03-13,,,normal,Low
TXN010201,ACC0378,141252.06,Amazon,2025-03-05,,,normal,High
TXN010202,ACC0438,95965.67,ATM_Withdrawal,2025-05-30,,,normal,Low
TXN010203,ACC0013,39786.48,Amazon,2025-02-05,Card Skimming,2025-05-19,fraud,Medium
TXN010204,ACC0155,30371.64,Amazon,2025-07-21,,,normal,Low
TXN010205,ACC0465,1853.09,ATM_Withdrawal,2025-06-08,,,normal,Low
TXN010206,ACC0050,83611.47,Zomato,2025-06-21,Card Skimming,2025-02-12,fraud,High
TXN010207,ACC0347,105405.51,Zomato,2025-03-26,,,normal,High
TXN010208,ACC0481,113485.81,ATM_Withdrawal,2025-02-03,,,normal,High
TXN010209,ACC0244,96478.25,ATM_Withdrawal,2025-06-11,,,normal,Low
TXN010210,ACC0224,51504.97,ATM_Withdrawal,2025-04-01,,,normal,Low
TXN010211,ACC0204,65663.78,ATM_Withdrawal,2025-01-17,,,normal,Low
TXN010212,ACC0183,142054.69,BigBasket,2025-05-02,,,normal,High
TXN010213,ACC0165,83634.57,Flipkart,2025-03-21,,,normal,Low
TXN010214,ACC0148,140644.53,Swiggy,2025-04-30,,,normal,High
TXN010215,ACC0466,60972.68,Flipkart,2025-04-10,,,normal,Low
TXN010216,ACC0174,37097.12,Zomato,2025-06-24,,,normal,Low
TXN010217,ACC0409,86586.26,Swiggy,2025-07-17,,,normal,Low
TXN010218,ACC0311,26925.85,Amazon,2025-03-10,,,normal,Low
TXN010219,ACC0427,144259.85,BigBasket,2025-02-05,,,normal,High
TXN010220,ACC0031,14778.38,Uber,2025-06-14,,,normal,Low
TXN010221,ACC0426,95506.32,Amazon,2025-02-26,,,normal,Low
TXN010222,ACC0224,70908.83,BigBasket,2025-02-10,,,normal,Low
TXN010223,ACC0259,133751.21,ATM_Withdrawal,2025-02-16,,,normal,High
TXN010224,ACC0243,32322.0,Flipkart,2025-02-18,,,normal,Low
TXN010225,ACC0426,90473.02,Amazon,2025-02-03,,,normal,Low
TXN010226,ACC0114,137847.88,Flipkart,2025-04-26,,,normal,High
TXN010227,ACC0076,52028.28,Zomato,2025-04-24,,,normal,Low
TXN010228,ACC0291,118137.48,BigBasket,2025-06-28,,,normal,High
TXN010229,ACC0237,138016.86,Uber,2025-06-20,,,normal,High
TXN010230,ACC0411,12687.15,Flipkart,2025-02-16,,,normal,Low
TXN010231,ACC0216,28086.61,Swiggy,2025-06-22,,,normal,Low
TXN010232,ACC0018,58769.86,BigBasket,2025-06-30,,,normal,Low
TXN010233,ACC0307,6926.43,Uber,2025-01-23,,,normal,Low
TXN010234,ACC0428,28478.98,Uber,2025-03-06,,,normal,Low
TXN010235,ACC0449,58874.78,Uber,2025-02-25,,,normal,Low
TXN010236,ACC0129,123565.64,Unknown_POS,2025-02-23,,,normal,High
TXN010237,ACC0302,37969.74,Swiggy,2025-01-24,,,normal,Low
TXN010238,ACC0354,147087.88,Amazon,2025-07-14,,,normal,High
TXN010239,ACC0324,69535.11,Swiggy,2025-01-15,,,normal,Low
TXN010240,ACC0085,59726.12,Zomato,2025-04-24,Card Skimming,2025-07-11,fraud,High
TXN010241,ACC0164,69299.25,Amazon,2025-02-10,,,normal,Low
TXN010242,ACC0434,76115.28,ATM_Withdrawal,2025-06-10,,,normal,Low
TXN010243,ACC0472,47975.17,ATM_Withdrawal,2025-05-20,,,normal,Low
TXN010244,ACC0055,90257.64,Zomato,2025-01-15,,,normal,Low
TXN010245,ACC0097,112603.95,Zomato,2025-05-19,,,normal,High
TXN010246,ACC0021,6587.51,Amazon,2025-01-04,,,normal,Low
TXN010247,ACC0461,99856.94,Zomato,2025-01-16,,,normal,Low
TXN010248,ACC0325,51348.87,Unknown_POS,2025-02-05,,,normal,Low
TXN010249,ACC0331,139777.49,BigBasket,2025-05-02,Identity Theft,2025-02-27,fraud,Critical
TXN010250,ACC0146,55482.93,Unknown_POS,2025-04-14,,,normal,Low
TXN010251,ACC0062,24896.49,Uber,2025-05-03,,,normal,Low
TXN010252,ACC0494,98150.67,Zomato,2025-04-29,,,normal,Low
TXN010253,ACC0149,120523.63,Zomato,2025-03-12,,,normal,High
TXN010254,ACC0113,106775.09,Unknown_POS,2025-02-17,,,normal,High
TXN010255,ACC0182,118353.43,Unknown_POS,2025-06-16,,,normal,High
TXN010256,ACC0439,42792.6,Flipkart,2025-05-16,,,normal,Low
TXN010257,ACC0172,112297.24,Zomato,2025-03-17,,,normal,High
TXN010258,ACC0171,69857.63,ATM_Withdrawal,2025-01-31,,,normal,Low
TXN010259,ACC0105,145931.47,Flipkart,2025-03-22,,,normal,High
TXN010260,ACC0419,54999.31,ATM_Withdrawal,2025-05-12,,,normal,Low
TXN010261,ACC0203,101209.15,BigBasket,2025-05-26,,,normal,High
TXN010262,ACC0361,84969.66,Unknown_POS,2025-07-29,,,normal,Low
TXN010263,ACC0168,61805.57,Amazon,2025-07-22,,,normal,Low
TXN010264,ACC0403,138236.11,Zomato,2025-06-13,,,normal,High
TXN010265,ACC0362,67183.11,BigBasket,2025-02-26,,,normal,Low
TXN010266,ACC0079,85426.87,Unknown_POS,2025-02-16,,,normal,Low
TXN010267,ACC0378,77399.77,Swiggy,2025-03-11,,,normal,Low
TXN010268,ACC0046,84614.85,Swiggy,2025-01-03,,,normal,Low
TXN010269,ACC0498,48943.85,Uber,2025-02-02,,,normal,Low
TXN010270,ACC0174,72019.58,BigBasket,2025-04-01,,,normal,Low
TXN010271,ACC0430,29734.12,Swiggy,2025-07-04,,,normal,Low
TXN010272,ACC0118,59505.0,Amazon,2025-05-05,,,normal,Low
TXN010273,ACC0140,42746.79,Unknown_POS,2025-01-18,,,normal,Low
TXN010274,ACC0158,8659.78,ATM_Withdrawal,2025-02-24,,,normal,Low
TXN010275,ACC0024,11667.89,ATM_Withdrawal,2025-05-20,,,normal,Low
TXN010276,ACC0080,88571.11,Swiggy,2025-02-15,,,normal,Low
TXN010277,ACC0063,93009.05,Zomato,2025-01-05,,,normal,Low
TXN010278,ACC0186,113593.54,Uber,2025-06-13,,,normal,High
TXN010279,ACC0457,28569.35,Swiggy,2025-06-21,,,normal,Low
TXN010280,ACC0086,95712.31,Amazon,2025-06-05,,,normal,Low
TXN010281,ACC0045,148387.75,Uber,2025-07-03,,,normal,High
TXN010282,ACC0291,134670.6,Uber,2025-04-11,,,normal,High
TXN010283,ACC0014,120798.86,BigBasket,2025-04-28,,,normal,High
TXN010284,ACC0102,8212.56,ATM_Withdrawal,2025-06-04,,,normal,Low
TXN010285,ACC0276,98901.67,Uber,2025-02-24,,,normal,Low
TXN010286,ACC0385,60461.02,Amazon,2025-05-08,,,normal,Low
TXN010287,ACC0026,75891.69,Uber,2025-04-23,,,normal,Low
TXN010288,ACC0156,64669.69,Unknown_POS,2025-04-13,,,normal,Low
TXN010289,ACC0194,46325.72,Zomato,2025-06-05,,,normal,Low
TXN010290,ACC0221,122946.17,Uber,2025-06-25,,,normal,High
TXN010291,ACC0108,61300.78,Swiggy,2025-05-13,,,normal,Low
TXN010292,ACC0450,111523.3,Amazon,2025-06-24,,,normal,High
TXN010293,ACC0272,50341.77,Swiggy,2025-03-25,,,normal,Low
TXN010294,ACC0172,95000.09,Swiggy,2025-07-21,,,normal,Low
TXN010295,ACC0293,118923.9,Unknown_POS,2025-05-03,,,normal,High
TXN010296,ACC0195,112629.64,Swiggy,2025-05-25,,,normal,High
TXN010297,ACC0108,136969.87,Swiggy,2025-07-26,,,normal,High
TXN010298,ACC0168,110174.57,Swiggy,2025-04-25,,,normal,High
TXN010299,ACC0250,94819.49,Uber,2025-03-04,,,normal,Low
TXN010300,ACC0368,138275.7,Swiggy,2025-04-16,,,normal,High
TXN010301,ACC0243,109161.96,Uber,2025-01-15,,,normal,High
TXN010302,ACC0240,28905.92,Zomato,2025-02-15,,,normal,Low
TXN010303,ACC0130,37748.26,Unknown_POS,2025-06-13,,,normal,Low
TXN010304,ACC0214,15848.01,BigBasket,2025-04-12,,,normal,Low
TXN010305,ACC0052,89944.33,Unknown_POS,2025-03-18,,,normal,Low
TXN010306,ACC0045,7277.18,Unknown_POS,2025-05-20,,,normal,Low
TXN010307,ACC0446,59408.55,Unknown_POS,2025-05-12,,,normal,Low
TXN010308,ACC0388,111944.16,ATM_Withdrawal,2025-07-09,,,normal,High
TXN010309,ACC0483,145047.01,Uber,2025-06-07,,,normal,High
TXN010310,ACC0498,90630.43,Uber,2025-03-06,,,normal,Low
TXN010311,ACC0456,113099.04,BigBasket,2025-01-05,,,normal,High
TXN010312,ACC0043,143563.6,BigBasket,2025-05-14,,,normal,High
TXN010313,ACC0214,13047.3,Uber,2025-07-24,,,normal,Low
TXN010314,ACC0140,127521.65,Zomato,2025-01-13,,,normal,High
TXN010315,ACC0357,35338.53,Flipkart,2025-06-17,,,normal,Low
TXN010316,ACC0279,81691.1,Flipkart,2025-03-05,,,normal,Low
TXN010317,ACC0203,111193.18,Uber,2025-05-29,,,normal,High
TXN010318,ACC0241,87863.27,Swiggy,2025-04-18,,,normal,Low
TXN010319,ACC0331,137768.8,ATM_Withdrawal,2025-07-22,Identity Theft,2025-02-27,fraud,Critical
TXN010320,ACC0495,90390.05,Zomato,2025-05-07,,,normal,Low
TXN010321,ACC0324,82677.6,Amazon,2025-06-06,,,normal,Low
TXN010322,ACC0047,101033.61,Swiggy,2025-07-18,,,normal,High
TXN010323,ACC0082,4219.05,Unknown_POS,2025-07-24,,,normal,Low
TXN010324,ACC0111,75201.07,BigBasket,2025-01-25,,,normal,Low
TXN010325,ACC0093,935.28,Swiggy,2025-01-08,,,normal,Low
TXN010326,ACC0124,14955.96,Swiggy,2025-05-29,,,normal,Low
TXN010327,ACC0111,139230.69,Zomato,2025-01-19,,,normal,High
TXN010328,ACC0417,95592.1,Zomato,2025-04-12,,,normal,Low
TXN010329,ACC0348,43698.76,Amazon,2025-01-18,,,normal,Low
TXN010330,ACC0304,26656.1,Swiggy,2025-05-22,,,normal,Low
TXN010331,ACC0249,27579.47,Flipkart,2025-01-12,,,normal,Low
TXN010332,ACC0282,137275.13,ATM_Withdrawal,2025-06-02,,,normal,High
TXN010333,ACC0096,125069.89,Swiggy,2025-01-09,,,normal,High
TXN010334,ACC0319,90679.06,Zomato,2025-03-31,,,normal,Low
TXN010335,ACC0051,116003.83,ATM_Withdrawal,2025-06-19,,,normal,High
TXN010336,ACC0326,59858.0,Amazon,2025-03-23,,,normal,Low
TXN010337,ACC0004,905.19,Flipkart,2025-06-28,,,normal,Low
TXN010338,ACC0336,95846.19,Flipkart,2025-05-29,,,normal,Low
TXN010339,ACC0488,56463.91,BigBasket,2025-04-29,,,normal,Low
TXN010340,ACC0432,123133.27,Swiggy,2025-02-24,,,normal,High
TXN010341,ACC0481,127497.9,Zomato,2025-03-17,,,normal,High
TXN010342,ACC0132,117634.49,ATM_Withdrawal,2025-02-25,,,normal,High
TXN010343,ACC0059,136976.15,BigBasket,2025-04-06,,,normal,High
TXN010344,ACC0146,73947.32,Unknown_POS,2025-07-04,,,normal,Low
TXN010345,ACC0317,17079.31,Amazon,2025-01-30,,,normal,Low
TXN010346,ACC0460,103508.05,ATM_Withdrawal,2025-07-03,,,normal,High
TXN010347,ACC0006,72420.77,Swiggy,2025-02-04,,,normal,Low
TXN010348,ACC0464,126572.73,Amazon,2025-01-09,Account Takeover,2025-07-14,fraud,Critical
TXN010349,ACC0024,35650.45,Amazon,2025-06-09,,,normal,Low
TXN010350,ACC0441,139967.15,Zomato,2025-05-20,,,normal,High
TXN010351,ACC0145,107023.79,Flipkart,2025-06-10,,,normal,High
TXN010352,ACC0092,25201.3,Unknown_POS,2025-02-22,,,normal,Low
TXN010353,ACC0342,1942.2,BigBasket,2025-06-24,,,normal,Low
TXN010354,ACC0441,130571.67,Zomato,2025-06-03,,,normal,High
TXN010355,ACC0092,104699.21,Zomato,2025-03-09,,,normal,High
TXN010356,ACC0072,110417.32,BigBasket,2025-06-24,Account Takeover,2025-05-17,fraud,Critical
TXN010357,ACC0096,67657.69,Swiggy,2025-07-02,,,normal,Low
TXN010358,ACC0185,98348.31,Amazon,2025-02-07,,,normal,Low
TXN010359,ACC0453,13284.26,Flipkart,2025-02-11,,,normal,Low
TXN010360,ACC0051,70125.0,BigBasket,2025-04-22,,,normal,Low
TXN010361,ACC0372,24885.37,Zomato,2025-03-16,,,normal,Low
TXN010362,ACC0086,74141.41,Amazon,2025-04-09,,,normal,Low
TXN010363,ACC0052,113630.8,Unknown_POS,2025-07-11,,,normal,High
TXN010364,ACC0229,16666.96,Unknown_POS,2025-05-10,,,normal,Low
TXN010365,ACC0473,119210.09,Unknown_POS,2025-04-30,,,normal,High
TXN010366,ACC0378,142965.09,Amazon,2025-02-04,,,normal,High
TXN010367,ACC0092,14422.81,Zomato,2025-03-23,,,normal,Low
TXN010368,ACC0260,131207.2,Swiggy,2025-04-12,,,normal,High
TXN010369,ACC0222,35117.59,Amazon,2025-04-24,,,normal,Low
TXN010370,ACC0088,6167.34,Uber,2025-02-13,,,normal,Low
TXN010371,ACC0043,102881.13,BigBasket,2025-05-04,,,normal,High
TXN010372,ACC0107,128576.65,Uber,2025-06-14,,,normal,High
TXN010373,ACC0485,1838.25,Zomato,2025-06-22,,,normal,Low
TXN010374,ACC0040,78309.79,Flipkart,2025-06-05,,,normal,Low
TXN010375,ACC0032,51440.5,ATM_Withdrawal,2025-06-20,,,normal,Low
TXN010376,ACC0166,47993.35,Uber,2025-07-23,,,normal,Low
TXN010377,ACC0257,24614.31,Uber,2025-03-23,,,normal,Low
TXN010378,ACC0212,67014.82,Zomato,2025-05-06,,,normal,Low
TXN010379,ACC0401,75655.93,Unknown_POS,2025-05-08,,,normal,Low
TXN010380,ACC0232,73846.02,Amazon,2025-06-06,,,normal,Low
TXN010381,ACC0287,108925.26,Amazon,2025-06-17,,,normal,High
TXN010382,ACC0334,58935.87,Uber,2025-04-26,,,normal,Low
TXN010383,ACC0426,50994.39,Zomato,2025-01-11,,,normal,Low
TXN010384,ACC0165,107697.03,Amazon,2025-03-25,,,normal,High
TXN010385,ACC0044,135420.36,ATM_Withdrawal,2025-05-08,,,normal,High
TXN010386,ACC0086,96204.07,ATM_Withdrawal,2025-04-27,,,normal,Low
TXN010387,ACC0125,20674.93,Swiggy,2025-07-05,,,normal,Low
TXN010388,ACC0290,17714.84,Zomato,2025-01-07,,,normal,Low
TXN010389,ACC0067,54182.93,Flipkart,2025-01-03,Account Takeover,2025-07-01,fraud,High
TXN010390,ACC0385,9528.48,Zomato,2025-02-10,,,normal,Low
TXN010391,ACC0131,64105.29,Zomato,2025-01-08,,,normal,Low
TXN010392,ACC0436,80147.81,Flipkart,2025-04-09,,,normal,Low
TXN010393,ACC0454,89500.86,BigBasket,2025-06-08,,,normal,Low
TXN010394,ACC0016,45462.19,Unknown_POS,2025-02-15,,,normal,Low
TXN010395,ACC0162,9968.18,ATM_Withdrawal,2025-01-17,,,normal,Low
TXN010396,ACC0327,124796.6,ATM_Withdrawal,2025-07-02,,,normal,High
TXN010397,ACC0411,107866.33,ATM_Withdrawal,2025-01-20,,,normal,High
TXN010398,ACC0026,58961.91,BigBasket,2025-06-21,,,normal,Low
TXN010399,ACC0481,128678.21,Unknown_POS,2025-07-27,,,normal,High
TXN010400,ACC0468,83444.79,Zomato,2025-05-11,,,normal,Low
TXN010401,ACC0323,13480.25,Uber,2025-06-18,,,normal,Low
TXN010402,ACC0425,67202.26,Amazon,2025-01-15,,,normal,Low
TXN010403,ACC0158,44699.5,Flipkart,2025-06-12,,,normal,Low
TXN010404,ACC0482,81384.19,Flipkart,2025-03-05,,,normal,Low
TXN010405,ACC0296,137091.4,Flipkart,2025-01-16,,,normal,High
TXN010406,ACC0386,123150.87,BigBasket,2025-03-12,,,normal,High
TXN010407,ACC0358,75002.14,Unknown_POS,2025-04-15,,,normal,Low
TXN010408,ACC0238,62443.13,Flipkart,2025-04-23,,,normal,Low
TXN010409,ACC0300,19430.48,Unknown_POS,2025-03-28,Card Skimming,2025-02-10,fraud,Medium
TXN010410,ACC0378,14510.17,Amazon,2025-01-08,,,normal,Low
TXN010411,ACC0291,118532.7,ATM_Withdrawal,2025-02-09,,,normal,High
TXN010412,ACC0217,49699.37,ATM_Withdrawal,2025-03-20,,,normal,Low
TXN010413,ACC0446,113769.44,Amazon,2025-04-30,,,normal,High
TXN010414,ACC0067,99838.83,Amazon,2025-02-09,Account Takeover,2025-07-01,fraud,High
TXN010415,ACC0129,147777.13,Zomato,2025-06-30,,,normal,High
TXN010416,ACC0157,75745.0,Swiggy,2025-04-26,,,normal,Low
TXN010417,ACC0226,98584.93,BigBasket,2025-04-28,,,normal,Low
TXN010418,ACC0442,109292.82,Amazon,2025-02-18,,,normal,High
TXN010419,ACC0317,95434.84,Swiggy,2025-04-01,,,normal,Low
TXN010420,ACC0273,78643.95,ATM_Withdrawal,2025-03-10,,,normal,Low
TXN010421,ACC0402,54146.1,ATM_Withdrawal,2025-03-02,,,normal,Low
TXN010422,ACC0090,143599.65,Zomato,2025-04-28,,,normal,High
TXN010423,ACC0111,108726.77,ATM_Withdrawal,2025-06-10,,,normal,High
TXN010424,ACC0457,94071.03,Swiggy,2025-06-25,,,normal,Low
TXN010425,ACC0359,4550.43,Zomato,2025-03-07,,,normal,Low
TXN010426,ACC0295,60162.54,Unknown_POS,2025-05-09,,,normal,Low
TXN010427,ACC0101,90983.68,Uber,2025-07-02,,,normal,Low
TXN010428,ACC0393,42962.96,Uber,2025-04-09,,,normal,Low
TXN010429,ACC0137,101615.5,Zomato,2025-02-04,,,normal,High
TXN010430,ACC0300,34916.17,Unknown_POS,2025-05-23,Card Skimming,2025-02-10,fraud,Medium
TXN010431,ACC0408,52053.17,Zomato,2025-06-23,,,normal,Low
TXN010432,ACC0309,82983.4,Unknown_POS,2025-01-20,,,normal,Low
TXN010433,ACC0339,60818.91,Swiggy,2025-04-27,,,normal,Low
TXN010434,ACC0243,50056.87,Zomato,2025-03-05,,,normal,Low
TXN010435,ACC0426,128540.3,Amazon,2025-03-02,,,normal,High
TXN010436,ACC0481,94633.77,Amazon,2025-04-10,,,normal,Low
TXN010437,ACC0437,61681.16,Zomato,2025-01-27,,,normal,Low
TXN010438,ACC0126,116942.69,Flipkart,2025-03-11,,,normal,High
TXN010439,ACC0135,131635.23,Flipkart,2025-06-26,,,normal,High
TXN010440,ACC0192,103472.53,Uber,2025-04-12,Phishing,2025-05-07,fraud,Critical
TXN010441,ACC0452,147743.13,Swiggy,2025-06-26,,,normal,High
TXN010442,ACC0498,31806.48,Swiggy,2025-04-17,,,normal,Low
TXN010443,ACC0410,83512.88,Swiggy,2025-05-16,,,normal,Low
TXN010444,ACC0455,29283.99,ATM_Withdrawal,2025-02-25,,,normal,Low
TXN010445,ACC0017,41426.9,BigBasket,2025-03-14,,,normal,Low
TXN010446,ACC0186,107504.43,Uber,2025-07-24,,,normal,High
TXN010447,ACC0105,130695.86,Swiggy,2025-03-11,,,normal,High
TXN010448,ACC0044,15832.67,BigBasket,2025-01-20,,,normal,Low
TXN010449,ACC0136,39783.25,BigBasket,2025-05-28,,,normal,Low
TXN010450,ACC0245,43358.39,Flipkart,2025-06-14,Phishing,2025-01-20,fraud,Medium
TXN010451,ACC0324,79745.22,Uber,2025-05-22,,,normal,Low
TXN010452,ACC0092,115252.9,Unknown_POS,2025-06-10,,,normal,High
TXN010453,ACC0122,16493.62,BigBasket,2025-05-10,,,normal,Low
TXN010454,ACC0039,93624.86,Flipkart,2025-02-11,,,normal,Low
TXN010455,ACC0466,41002.96,ATM_Withdrawal,2025-04-15,,,normal,Low
TXN010456,ACC0329,26086.94,Uber,2025-06-06,,,normal,Low
TXN010457,ACC0339,43276.59,ATM_Withdrawal,2025-04-10,,,normal,Low
TXN010458,ACC0089,66167.02,Zomato,2025-03-06,,,normal,Low
TXN010459,ACC0166,97789.53,ATM_Withdrawal,2025-02-24,,,normal,Low
TXN010460,ACC0192,96789.83,Flipkart,2025-07-15,Phishing,2025-05-07,fraud,High
TXN010461,ACC0185,128117.37,Amazon,2025-03-03,,,normal,High
TXN010462,ACC0238,121437.68,Uber,2025-03-22,,,normal,High
TXN010463,ACC0189,11340.4,Zomato,2025-06-16,,,normal,Low
TXN010464,ACC0439,72042.05,Swiggy,2025-03-13,,,normal,Low
TXN010465,ACC0470,134657.84,Amazon,2025-06-25,,,normal,High
TXN010466,ACC0174,121924.42,Swiggy,2025-04-30,,,normal,High
TXN010467,ACC0134,111035.53,Flipkart,2025-03-25,,,normal,High
TXN010468,ACC0014,75500.66,Swiggy,2025-07-05,,,normal,Low
TXN010469,ACC0129,146954.85,Zomato,2025-04-14,,,normal,High
TXN010470,ACC0381,80284.15,Unknown_POS,2025-05-03,,,normal,Low
TXN010471,ACC0482,46315.35,Amazon,2025-02-13,,,normal,Low
TXN010472,ACC0419,10698.17,Uber,2025-06-12,,,normal,Low
TXN010473,ACC0324,2036.28,Unknown_POS,2025-04-17,,,normal,Low
TXN010474,ACC0378,88571.18,Flipkart,2025-07-10,,,normal,Low
TXN010475,ACC0372,56674.1,Unknown_POS,2025-01-07,,,normal,Low
TXN010476,ACC0125,66908.79,Uber,2025-07-11,,,normal,Low
TXN010477,ACC0311,132148.75,Swiggy,2025-01-27,,,normal,High
TXN010478,ACC0410,9626.03,ATM_Withdrawal,2025-07-23,,,normal,Low
TXN010479,ACC0307,94342.46,Unknown_POS,2025-06-29,,,normal,Low
TXN010480,ACC0174,63739.86,Uber,2025-01-03,,,normal,Low
TXN010481,ACC0225,52531.94,Amazon,2025-01-22,,,normal,Low
TXN010482,ACC0053,135063.77,BigBasket,2025-01-28,,,normal,High
TXN010483,ACC0002,109085.72,Zomato,2025-02-05,,,normal,High
TXN010484,ACC0042,6662.78,Uber,2025-04-17,,,normal,Low
TXN010485,ACC0390,28127.6,ATM_Withdrawal,2025-01-14,,,normal,Low
TXN010486,ACC0085,139256.96,Unknown_POS,2025-05-23,Card Skimming,2025-07-11,fraud,Critical
TXN010487,ACC0405,144290.51,Swiggy,2025-05-11,,,normal,High
TXN010488,ACC0058,9058.68,Unknown_POS,2025-02-14,,,normal,Low
TXN010489,ACC0455,39677.81,Uber,2025-01-21,,,normal,Low
TXN010490,ACC0073,5551.11,ATM_Withdrawal,2025-04-06,,,normal,Low
TXN010491,ACC0317,114440.85,ATM_Withdrawal,2025-04-12,,,normal,High
TXN010492,ACC0259,24630.8,Amazon,2025-03-08,,,normal,Low
TXN010493,ACC0332,42923.34,Uber,2025-01-18,,,normal,Low
TXN010494,ACC0430,20505.42,Unknown_POS,2025-03-11,,,normal,Low
TXN010495,ACC0008,71379.06,ATM_Withdrawal,2025-06-14,,,normal,Low
TXN010496,ACC0087,105848.21,Unknown_POS,2025-03-05,,,normal,High
TXN010497,ACC0035,146964.35,BigBasket,2025-07-03,,,normal,High
TXN010498,ACC0087,105709.37,BigBasket,2025-05-13,,,normal,High
